pumpid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
D/149/20,NA,NA,NA,NA,NA,NA,26220.25,26009,25066,25185,22170,25245,24605,26688,18781,17010,18495.75,18162,7823,9995,8542,12517,13572,13979,15913.8,7391,14676,13379,14745,16307,14184,17534,17091,16398.666666666668,19277,16082,17129,16889,16472,19351,14617,19920,23730,15963.5,10752,5994,13570,14360,12318,14239,15322,17472
D/15/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/150/20,0,0,0,0,0,11126.5,18462,22579,23035,23663,16733,22716,22702,26224,18262,20997,20172.25,17556,6341,7936,6531,12837,14102,16087.166666666666,15218,9911,23219,22675,27079.5,26357,24140,30936,29752,23811.666666666668,31339,21058,33365,24481,20430,26427,17383,19538,16163,7,3355,4707,4359,5597,4172,2834,3925.8333333333335,3733
D/151/20,NA,NA,NA,NA,16299.5,16970,15426,6802,6180,11872,13342,13874,12184,13224,9368,44,7,1.1666666666666667,0,0,0,0,0,0,131.6,204.16666666666666,2884,4048,6358,6913,5860.166666666667,7544,7339,3713.5,10811,6933.5,10323.6,7410,9728.833333333334,10200.4,5833.333333333333,5747,8961.166666666666,7838,2806,4985.166666666667,6803,8995,5646,8775.2,11046,10474
D/152/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/154/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/158/21,NA,NA,NA,NA,NA,NA,37430.75,36349,39679,38823,32674,35235,32856,38363,32637.5,29606.5,30782.5,7420,18595.5,9481.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/159/21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/16/10,25025,21212.333333333332,23693,21288,19943,24047.8,31821,24764,35603.75,29848,29816.5,26775,27802,38124.333333333336,31649.8,34095.6,31467.333333333332,33516,16529.333333333332,16926,11691.75,13611.5,15501.5,10703,13678,NA,NA,14080.5,16436,NA,NA,NA,14581,NA,11977,20377,NA,NA,17584,NA,NA,18081,18445,19278,NA,18623.5,16184,24605,18984,22120,19649,16688
D/160/21,14584.5,16354,15841,16759,15551,18145,17214,17765,17882,17215,16231,16971,16025,19175,16317,15304,17125.5,16021,7622,9272,9592,15704,15464,15106,17446.8,8308,16220,14260,17628,19347,14708,17265,16454,14198.333333333334,19313,17062,19524,16833,17713,19503,14075,17572,18636,17994,13169,12141.5,18998,18718,14846,16126,18809,16322
D/162/22,NA,NA,NA,NA,NA,0,4,3,0,4.666666666666667,NA,NA,0,NA,NA,NA,0,7,NA,NA,NA,7,0,NA,NA,11.666666666666666,17369,17339,19140.333333333332,NA,NA,17152.8,16367,15038.333333333334,16072,NA,16856,15649.666666666666,14728,18587.8,10794,9158.333333333334,NA,NA,NA,11959.5,19677,19978,15822.333333333334,16102.333333333334,17256,16509
D/166/22,NA,NA,14840,14225,15730,16204,13452.833333333334,13454,12775,13465,11997,11603,11259.5,11357,10123,13505,14640.5,12335,6759.666666666667,8164,6721,8901,8826,12122,14268.333333333334,7018,6404,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D/167/22,0,0,1740.2,6821,6727,7318,8344,9063,9250,9934,7738,8575,7972,8842,6080,6617,2129.75,2692,2578.8,2486.1666666666665,2413,3708,3111,4174,9097.2,3379,6268,3937,4836,4048,7787,3160,3019,1638,2268,642,2911,3278,1902,1836,453,157,16,36,9,6,11,10,6,1,1,20
D/17/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17535,17330.25,19421.5,17627,16829.4,19040,15603,18477,17805.666666666668,17075,19626.6,16016,19000,19543,20667.5,18714.5,20153,21538,21003,22394,25756,22823.5,19730.2,22817,23832.2,20527.5,21138.25,23054.5,27487,20885,22741,24018,27346
D/171/22,NA,NA,NA,6556.666666666667,10303,9173,0,0,0,496,0,6302,8183,9589,7730,8625,8935.5,8380,5324.666666666667,5911,5225,8189,6743,7668,7438.2,518,2810,6596,7718,8712,6968,7076,7265,6962.666666666667,8105,7168,7299,8168,8246,9656,9801,9312,9056,10263,6803,10164,12040,16998,23842,19317,17920,21737
D/173/22,NA,NA,NA,NA,NA,NA,5721.333333333333,NA,5707.8,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,2287,10178,11757.666666666666,4209.333333333333,5965,5221,NA,NA,NA,5118.4,5218,4692.333333333333,NA,NA,3.5,6,0,44.8,8,21,NA,NA,NA,3.5,2.3333333333333335,8.75,NA,NA,NA,NA
D/174/22,NA,NA,5691,11988,12230.166666666666,12027,9345,9678,10198,12292,6497,5900,0,0,0,0,0,2257,5395,5592,5845,6381,8658,13335,17742.666666666668,7490,12561.5,7274.166666666667,9007,8311,9164.166666666666,9791.6,9074.333333333334,10182.666666666666,14021,12366,12527,10603,10848,11585,17260.833333333332,12227,13765,12883,8032,8496.25,11590,7808,0,0,0,0
D/18/10,0,1537,5769.4,4399.5,NA,5882.8,5061,6745,5860.166666666667,6415,6242,6690,6078,7175,5355,5671,6309.333333333333,4564,2522.3333333333335,3535,4452,4452,4714.5,4916.8,2548,579.6,175,185.5,70,24,93,35,0,0,50,22,91,7,5,14,1.1666666666666667,9,0,0,99,175,73.5,0,0,3.5,0,2
D/19/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/198/26,NA,NA,0,5058.2,28477,35284,11126,12197,11897,13295,25694,8798,10561,17245,18017,9157,2590,5868,3092.8333333333335,2871.1666666666665,2438,2436,2974,2497,719.6,0,5324,3381,3155,4710,3278.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/20/10,18594.333333333332,14868,12352.666666666666,NA,NA,15999.666666666666,14935,14753,15826,17507,18874.8,19704,15036,20749,14868,18279,10363.5,5136,6048,7371,7302,9877,9701,9542.166666666666,13210.4,8518,11697,13245,13109,14382,11338,14373,14834,14903,17713,16613,17851,18493,17281.6,19968,13894,12264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/200/26,NA,NA,NA,946.1666666666666,12337,12236,1161,768,1267,1048,5235,588,418,1397,3255,1106,1027.25,974,290,430,228,466,559,447,667.3333333333334,620,2297,450,406,1469,225,279,3433,5758.666666666667,362,195,394,204,595,896,250,599,530,694,415,945,1093,1471,1094,9095,2200,1447
D/201/26,NA,NA,NA,5734.166666666667,9397,11583,9955,9719,10148,8305,4450,5787,5243,5445,4554,5025,5012,4924,3310,4094,4315,4437,4839,4475,5493.833333333333,3707,5076,4614,3802,4903,4558,4195,5604,5649,7468,6202,5171,4883,6158,6689,4372,6555,6167,6837,5106,7366,7902,8763,7516,11153,9262,9507
D/203/27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/25/10,NA,NA,NA,NA,NA,NA,41793.5,44751,NA,NA,34298.6,35490,39561,37518,NA,52223.5,49024.5,37228,23094.4,27592.833333333332,23688,32664,31594.5,26037,27496,22736,29561,29884,26459,32303,27030,33303,33726,27804,34798,31743,26328.166666666668,24336,14978,0,0,0,0,0,0,0,0,0,0,0,0,0
D/30/11,4942,8889,5536,7115,8933.4,9081.333333333334,9059,9703,7586.833333333333,7773,7904,6850.666666666667,6329,6942,4895.333333333333,6980,8886.5,9336,2094.4,4170,3603.8333333333335,7632,8184,6880,7053.2,3523,5037,4196.5,5433,7276,4764,7415,9347,11210.5,8182,7472,7914.2,8381,6932,8556,6142.5,7283.5,8607.666666666666,7572,4336.5,6791.166666666667,7555.333333333333,9574.6,8322,11482,12178.833333333334,13788
D/31/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8627.5,7572.25,6450.5,6876.8,9922.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/32/11,26157.25,28688.333333333332,25047,26687,21973,26121.666666666668,30076,34258,35023,38558,41045.666666666664,31127,31816,41478,32281,27920,24404.333333333332,19500,11680,14365,14624,8989,16146.666666666666,16193,16664.2,13276,13570,18407.666666666668,14833,16236,12408.666666666666,12632,13864,12901,16044,12323,15429,13935,15919,17854,13824,14834,19638,20057,13989,18438,20028,22777,12521.833333333334,17239,20666,17661
D/36/12,NA,NA,NA,NA,7,7,1,3757,7890,7357,7839,7625,7670,7921,7882,8299,10993.5,7912,4724,5241,5641,8170,9551,8095,8353.8,6676,10333,9974,12172,12834,10348,13338,10834,11977,11592,9407,10758,10219,10098,9530,8550,7923,9876,8169,7588,6836,8198,9069,8016,7325,6026,4608
D/37/12,6140.75,8082,6695.5,NA,NA,7408.333333333333,7429,7923,8468,6963,6900,6723,7712,7963,7168,4012,5096,3520,3515,3708,2978,4622,4311,4096,4958.8,3252,3990,3808,3755,4103,3666,5643,2519,2711.3333333333335,3024,4198,5179,6023,5243,6293,4465,5503,5532,6313,2729,5040,3292,3777,3215,4311,3813,4579
D/38/12,1496.25,1905,1876,NA,NA,1442,1449,1219,1098,1783,1780,1422,1473,1031,1189,1435,1823.5,1684,996.3333333333334,1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/40/12,19749.333333333332,16922,16661.75,NA,NA,19944.166666666668,21256,23183,22372,22040,21119,22812,21956,22737.166666666668,18767,19479,23875.25,19880,13314,12474,9737,10413,10267.833333333334,10217,11233.833333333334,8860.833333333334,9475.666666666666,9803,10210,9899,9666,8794,9963,9639,9840,9025.333333333334,9765,12465,12870.666666666666,15995,9652,9369,11352,11895.333333333334,8533,8808.8,8933.166666666666,10512,10807,11079,12946,17869
D/47/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/48/13,20069,21983,21643,NA,NA,19786.666666666668,20500,18151,19720,20833,17462,20234,21695,21091,15318,17974,23040.5,19110,7787,13980,11436,20697,23162,22591,22937.6,15548,28265,19018,21558,25015,15619,21923,19900,16662.333333333332,24957,21622,26388,24464,22828,23893,17890,20870,19442,16574,14538,14582,15336,16731,16337,16545.666666666668,18508,11372
D/49/13,20220.666666666668,17752,17835,NA,NA,19188.4,18036,17837,19157,18938,18618,16601,17946,16606,15124,16315,20329.75,17976,9410,11267.666666666666,NA,17139.5,16206.166666666666,17054,17077.666666666668,9972,17098.2,14859.833333333334,15344,18999.4,19551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/50/13,9381.75,10178,9685,9513,NA,6938.166666666667,8885.8,9465,11295,12906,11773,9673,9845,10573,8236,9211,9362.5,8692,4334,6261,5842,9541,9007.833333333334,7904,8976.8,5410,9927,11382,13458,9027,7791,9308,8029,7280,9572.5,9567,8932,8687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/51/13,20937,20538,NA,10458,10738,9191,NA,NA,NA,NA,10353,10486,0,NA,NA,NA,NA,NA,NA,NA,6240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/52/13,23958.666666666668,28539,23572.5,NA,28182,NA,20657,28331.333333333332,39188.8,20741,19716.666666666668,23548,24817.8,23179.333333333332,19157.6,16083.666666666666,16842,14997.5,6998.25,8486.333333333334,9681,10915.8,11446.75,10448.666666666666,12831,6496,13804,12142.2,12611.2,15244.25,15512,12645,11760,NA,14294,NA,15494.5,16443,15228.5,16377.666666666666,17808,NA,16520,17789.333333333332,16356.666666666666,14767.666666666666,18480,21285.25,NA,22547,20391,27818
D/54/13,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D/62/13,9076.666666666666,7875,9005,9863,9341.5,8433.25,7845.833333333333,8880.666666666666,10016,11044,9517,10556,10087,10732,10331,12079,13293,10054,4975.833333333333,5188,5000,7007,6736,6328,6290.666666666667,3958.5,6372.8,6585,6369,6054,4631.666666666667,5497.8,5558,5295.5,6377,5048.166666666667,6130.6,6360.666666666667,7233.333333333333,7581,4860.333333333333,4700.5,8337,9459.8,4998,4250.75,5856.666666666667,5711,4508,5875.8,5400,5513.666666666667
D/63/13,17913,22631,12477.5,13997.666666666666,14682.5,18061.166666666668,20079.5,16943.5,17660,17033.333333333332,17972.5,16238.25,16710.75,20800.5,15981,19778.5,NA,17636.5,5178.6,10530.8,6467,8106,6940,6802,7824.6,5635,7330.166666666667,7803.6,6681.5,6325.2,5898.2,6465,6473.6,NA,6161,5248.25,7278.833333333333,6737.5,5901,6228.833333333333,5923.4,5483.8,5383,6056.75,1680,2807,NA,7074.666666666667,6113.333333333333,6541,7147,6874
D/67/13,1183,931,387.8,NA,NA,0,983,1111,1,0,2,1985,2366,2996,3883,4236.166666666667,3290,3190,2968,3201,3040,4396,3279,2868,3239.6,2501,4215,2215,1495,2331,1850,2070,1201.6666666666667,1535.3333333333333,2189,2061,1450.1666666666667,1992,1573,1814,1472,1327,2140,2065,1966,1979,2232,1704,1128,1098,1211,1116
D/68/13,18228,17750,20740,19103,NA,20707.75,19283,19989.666666666668,22158,21875,19972,20343.166666666668,18723,19815,16866,20027,19653.666666666668,14366.8,9341,12609.333333333334,11320,16622.2,12374.833333333334,14963,15485.4,9387,14315,12544,15563,17157,13868,18633,18214,1698.6666666666667,12861,11972.333333333334,12300,13800,13305,13952,8479.333333333334,9970.333333333334,11317.6,9822,9641,8467.2,12485,13202,9755,11212,13019,13620
D/71/14,19245.333333333332,22120,17991.75,19717.25,18940.25,19531.75,20783,16797.666666666668,19554.5,19838,19985,21129.5,15263.5,19308.8,20433,15568,NA,25655,NA,9770.25,8946,10801,15226.4,13139,12439,4851,11461.8,9821,14175,10172.75,15263.5,10762.5,12446,10899,12209.75,10416,13734,12163.2,12009.666666666666,13156.5,9440.2,12341,15550.5,13925.333333333334,8659,8927.8,11357.5,12779.666666666666,14226.333333333334,12565,14798,12610
D/73/14,10790.5,13556.666666666666,20132,12243,NA,NA,18396,14801.5,NA,16415,15837.5,17290,16958.666666666668,19330.5,18463.666666666668,NA,NA,NA,NA,NA,NA,7192.5,NA,NA,NA,NA,NA,NA,NA,8435,NA,NA,5726,3570,5005,6226.5,7592.666666666667,8167.833333333333,5931.8,9346.166666666666,9614.5,8570.333333333334,14610,14333,14387.333333333334,10876,9231,2000,633,8843,8027,9794.166666666666
D/75/14,33880,25949,30016,32489.333333333332,36113,35560,33050.5,36701,NA,31354.75,NA,NA,49735,52839.5,34902,NA,34520.5,33967.5,13566,NA,NA,12964,NA,NA,NA,NA,NA,4186,NA,11357.5,7329,NA,8407,NA,15043,NA,13244,9362.5,14980,10752,NA,NA,NA,NA,NA,NA,NA,NA,NA,13496,NA,NA
D/77/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/79/14,NA,NA,NA,0,5,4,7866,9374,15296,13711,15398,12845,18125,24236,17211,8577.8,NA,2.8,2.8,23.333333333333332,7,4.666666666666667,22.4,0,2.3333333333333335,0,4.666666666666667,0,2,0,0,12,0,0,0,4,4,0,17,54,1,28,0,7,4,1,1,4.2,0,0,7,2
D/82/14,3687.25,4208,5299,NA,NA,5212.666666666667,3651,3355,3920,3505,2383,2701,3089,3031,2997,4804.333333333333,2573.6666666666665,2595.8333333333335,2422,2897,3166,5436,3392,2740,3202.5,2324,3848.25,2776,2534,2724.1666666666665,2289,2906,3205,2858.3333333333335,4601.8,4505,3348.3333333333335,5198.2,6261,NA,3423,3418.8,5604.666666666667,5099.5,3841,4530.166666666667,4998,5069,4177.833333333333,4514,4945,4476
D/83/14,1908.6666666666667,2627,2286,2541,3686,3902,4276,3294,3265,3405,2024,2154,2276,2855,1620,2996,2535.75,3255,906,1673,1817,3001,1977,1512,1283.8,1191,2478,1772,1624,1779,1840,2241,2025,1813,2287,2156,2354,1992,2465.1666666666665,2741,2032,2100,2277,1484,2182,1658,2573,2377,2555,2440,2417,2707
D/84/15,22753.5,20065,22208.666666666668,18525,NA,22522.5,20004,19284,24411,23656,23502,26678,27527,28297,22241,22688,31503.5,27868.4,19457.2,24277,22725.5,28847,33166,28233.333333333332,31580.5,19429.666666666668,26314.166666666668,25345.25,24641.75,27194,26979.166666666668,29585.5,31060.75,24173.333333333332,12567.333333333334,15801,18562,16937,15707,19395,13364,14002.8,17593.8,17983,19231.333333333332,21994,28067.666666666668,25567.5,15756,16906,19822.833333333332,19500.833333333332
D/85/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D/86/15,19812.333333333332,19169,24014,15428,NA,15023.166666666666,17574,15061,14284,16209,14203,14895,14988.166666666666,11664.333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/88/15,NA,NA,NA,140,1732,418,510,462,618,482,577,574,933.3333333333334,1002,815,851,1043,896,379,693,632,778,1133,1168,1430.3333333333333,1372,1269.3333333333333,897,1421,878,612,2868.8333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/90/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/91/15,26505.5,23107,23894.5,25317.6,27499.5,25462.5,21364,NA,NA,20083,NA,21973,NA,25603.666666666668,20343.4,19783.4,NA,25081,8645,NA,10432.8,15050,13937,17808,21752.5,11543,15540,NA,NA,NA,NA,NA,15848,NA,NA,12211.5,15066.333333333334,NA,NA,NA,21063,19190.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/94/15,10105.666666666666,15525,19342,15810,16206,15529.5,12476,14312,13428,15753,10911,13228,12868,21126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/96/15,20681.5,22562,22095,23038,24910,26755,22549,25567,29028,24915,21724,23169,24999,26081,19264,22439,22479.333333333332,21261,10787,14699,12754,17575,15610,15636,17419.5,11944.333333333334,18250,20408.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D/97/15,18235,22168,19471,21765.333333333332,NA,20550.833333333332,23924,24262,26326,26824,27629,23539,25343,23739.8,17559,19648,21952,18387,9178,13728,10953,17397,15719,16289,21192.5,NA,NA,NA,27020,NA,NA,16802.333333333332,12068,NA,NA,NA,18494,19509,NA,NA,NA,NA,NA,NA,NA,NA,17836,NA,2195.6666666666665,0,0,0
D/98/16,21576.333333333332,12982,17011.166666666668,0,NA,20272,19934,21536,22590,20882.4,19821,20506.5,21485.8,21272,17493,18643.8,23116.333333333332,20278,10063.2,12140.333333333334,12318,19523,18264,17540,20512.8,11784,19392.333333333332,20031,19293,23105,15998,21816,24222,19740,12124,9528,14461,14629,14467,17910,11360,13353,16751,15627.5,13807.5,13792.333333333334,15914,18364,15453,11366,17117,9541
D/99/16,18568.666666666668,19154,20663,16312.333333333334,NA,18525.5,15645,13884,13941,12201,11708,13542,13498,16082,10460,12058,11690,11740,4990,7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E/01/26,NA,NA,NA,21,35,7586.833333333333,11148,11546,11950,9009,7898,8483,8136,7705,6796,7799,8629.25,7961,4001,3774,3425,5133,11049,225,0,0,1633,3249,3851,4705,3110,4753,6197,7742,5616,3924,1012,503,2121,2679,578,682,0,0,0,0,0,0,3494,2,1666,2491
E/01/27,NA,NA,NA,65.8,2437,1787,2547,1971,2515,8065,6851,4466,2637,4804,3750,32,33.25,163,1377,3607,2734,4299,2327,3708,3607.8,3414,1659,1072,1019,1111,1547,2909,389,0,0,3002,4808,7520,3649,3791,3967,4321,1502,12570,2322,8125,7701,22048,4402,0,2631,5111
E/02/26,NA,NA,NA,NA,NA,4278.75,4022,4248,3877,3951,3116,3483,3722,4174,2445,3106,3347.75,2518,975,1395,1504,2749,1986,2613,2980.8333333333335,1422,3041,2841,2522,4166,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
E/03/26,NA,NA,NA,NA,NA,9324,6646,6150,7516,4680,5481,4409,4272,4896,4075,4156,5285,4107,2500,3628,3361,4962,4145,4453,4450.6,2361,4786,4852,5148,5775,4566,4990,5989,7700,4543,3675,3889,3442,4099,4844,3527,4076,4325,4653,3091,4080,5255,5497,4506,5416,5394,4700
E/17/01,6175.75,6539,6454,NA,NA,8381.333333333334,7402,8146.833333333333,7521,8283,8180,8148,8841,8451,6935,8229,8751.75,6823,4582,6021,4905,6618,7020,5821.666666666667,6484.333333333333,4399,5866,5697,6218,6571,4386,5730,8420,6552,6992,6849,7204,7096,7614,8741,6324,6483,9117,10431,5636,6663,8909,11613,8257,9409,10687,10603
E/29/01,NA,NA,0,85.16666666666667,1950,3248,2177,2944,3648,2950,2607,2952,3089,2766,1883,2398,2804.6666666666665,5210,1235,2888,955,4052,3079,2114,3446.8,1501,3979,4974,3026,3699,2620,3337,2868,3712.3333333333335,3497,2511,2477,2370,2622,3115,2928,1919,2880,2162,1572,2650,2218,2504,1613,2540,3239,2509
